insight_id,filter,filter_value,insight_key,feature,feature_display,metric,metric_display,direction,effect_size,effect_size_cohen_d,evidence_uplift_pp,evidence_n_has,evidence_n_abs,evidence_baseline_pp,evidence_sig,evidence_p_value,quality_flags,confidence,text
a1c1ff26,Market,Peru,Feature,passion_point,Passion Point,Likeability_Love_Like_T2B,Likeability,positive,medium,0.496,3.95,43,95,62.93,**,0.00573,multiple_testing_risk,medium,Passion Point is associated with 3.9pp higher Likeability in Market = Peru (n=43 with feature; **).
e0b91f8a,Market,Peru,Feature,passion_point,Passion Point,SCD_score,SCD Score,positive,medium,0.312,8.74,43,95,47.28,ns,0.08809,multiple_testing_risk,low,Passion Point is associated with 8.7pp higher SCD Score in Market = Peru (n=43 with feature; ns).
781e8304,Market,Peru,Feature,intrinsic_elements,Intrinsic Elements,Attention_T2B,Attention,positive,large,0.572,3.85,29,109,68.92,**,0.00746,"small_sample, multiple_testing_risk",medium,Intrinsic Elements is associated with 3.8pp higher Attention in Market = Peru (n=29 with feature; **). Small sample — treat as directional.
46b39b11,Market,Peru,Feature,intrinsic_elements,Intrinsic Elements,Persuasion_T2B,Persuasion,positive,large,0.667,4.53,29,109,66.33,**,0.00178,"small_sample, multiple_testing_risk",medium,Intrinsic Elements is associated with 4.5pp higher Persuasion in Market = Peru (n=29 with feature; **). Small sample — treat as directional.
bbaf0a6e,Market,Peru,Feature,intrinsic_elements,Intrinsic Elements,Likeability_Love_Like_T2B,Likeability,positive,large,0.586,4.3,29,109,63.26,*,0.01044,"small_sample, multiple_testing_risk",medium,Intrinsic Elements is associated with 4.3pp higher Likeability in Market = Peru (n=29 with feature; *). Small sample — treat as directional.
3dab46c9,Market,Peru,Feature,intrinsic_elements,Intrinsic Elements,SCD_score,SCD Score,positive,large,0.605,16.29,29,109,46.58,**,0.00451,"small_sample, multiple_testing_risk",medium,Intrinsic Elements is associated with 16.3pp higher SCD Score in Market = Peru (n=29 with feature; **). Small sample — treat as directional.
144a92de,Market,Peru,Feature,food,Food,Attention_T2B,Attention,positive,large,0.908,6.34,20,118,68.81,***,0.00018,"small_sample, multiple_testing_risk",medium,Food is associated with 6.3pp higher Attention in Market = Peru (n=20 with feature; ***). Small sample — treat as directional.
1728e04b,Market,Peru,Feature,food,Food,Persuasion_T2B,Persuasion,positive,large,0.84,5.67,20,118,66.46,**,0.00133,"small_sample, multiple_testing_risk",medium,Food is associated with 5.7pp higher Persuasion in Market = Peru (n=20 with feature; **). Small sample — treat as directional.
b382f035,Market,Peru,Feature,food,Food,Likeability_Love_Like_T2B,Likeability,positive,large,0.848,6.74,20,118,63.19,***,0.0006,"small_sample, multiple_testing_risk",medium,Food is associated with 6.7pp higher Likeability in Market = Peru (n=20 with feature; ***). Small sample — treat as directional.
9f70a894,Market,Peru,Feature,food,Food,SCD_score,SCD Score,positive,large,0.913,24.91,20,118,46.39,***,0.00022,"small_sample, multiple_testing_risk",medium,Food is associated with 24.9pp higher SCD Score in Market = Peru (n=20 with feature; ***). Small sample — treat as directional.
f98bf39d,Market,Peru,Feature,seasonal,Seasonal,Attention_T2B,Attention,positive,medium,0.286,1.87,13,125,69.56,ns,0.29391,"small_sample, multiple_testing_risk",low,Seasonal is associated with 1.9pp higher Attention in Market = Peru (n=13 with feature; ns). Small sample — treat as directional.
d96fff22,Market,Peru,Feature,seasonal,Seasonal,Persuasion_T2B,Persuasion,negative,small,-0.121,-0.81,13,125,67.36,ns,0.7874,"small_sample, multiple_testing_risk",low,Seasonal is associated with 0.8pp lower Persuasion in Market = Peru (n=13 with feature; ns). Small sample — treat as directional.
100241d8,Market,Peru,Feature,seasonal,Seasonal,Likeability_Love_Like_T2B,Likeability,positive,large,0.668,4.82,13,125,63.71,*,0.02007,"small_sample, multiple_testing_risk",low,Seasonal is associated with 4.8pp higher Likeability in Market = Peru (n=13 with feature; *). Small sample — treat as directional.
ed55059c,Market,Peru,Feature,seasonal,Seasonal,SCD_score,SCD Score,positive,medium,0.243,6.0,13,125,49.43,ns,0.43545,"small_sample, multiple_testing_risk",low,Seasonal is associated with 6.0pp higher SCD Score in Market = Peru (n=13 with feature; ns). Small sample — treat as directional.
9afc4359,Market,Philippines,Feature,human_presence,Human,Attention_T2B,Attention,positive,large,0.863,3.93,76,21,73.04,**,0.00179,"small_sample, multiple_testing_risk",medium,Human is associated with 3.9pp higher Attention in Market = Philippines (n=76 with feature; **). Small sample — treat as directional.
96a22791,Market,Philippines,Feature,human_presence,Human,Persuasion_T2B,Persuasion,positive,large,1.005,4.68,76,21,71.83,***,0.00026,"small_sample, multiple_testing_risk",medium,Human is associated with 4.7pp higher Persuasion in Market = Philippines (n=76 with feature; ***). Small sample — treat as directional.
48a25257,Market,Philippines,Feature,human_presence,Human,Likeability_Love_Like_T2B,Likeability,positive,large,1.259,7.1,76,21,69.35,***,3e-05,"small_sample, multiple_testing_risk",medium,Human is associated with 7.1pp higher Likeability in Market = Philippines (n=76 with feature; ***). Small sample — treat as directional.
fa907e62,Market,Philippines,Feature,human_presence,Human,SCD_score,SCD Score,positive,large,0.713,16.24,76,16,36.61,*,0.01616,"small_sample, multiple_testing_risk",low,Human is associated with 16.2pp higher SCD Score in Market = Philippines (n=76 with feature; *). Small sample — treat as directional.
ce986821,Market,Philippines,Feature,food_presence,Food,Attention_T2B,Attention,positive,medium,0.387,2.05,29,68,75.51,ns,0.07177,"small_sample, multiple_testing_risk",low,Food is associated with 2.1pp higher Attention in Market = Philippines (n=29 with feature; ns). Small sample — treat as directional.
2516c9b3,Market,Philippines,Feature,food_presence,Food,Persuasion_T2B,Persuasion,positive,large,1.015,4.76,29,68,74.08,***,2e-05,"small_sample, multiple_testing_risk",medium,Food is associated with 4.8pp higher Persuasion in Market = Philippines (n=29 with feature; ***). Small sample — treat as directional.
5839266a,Market,Philippines,Feature,food_presence,Food,Likeability_Love_Like_T2B,Likeability,positive,large,0.826,5.27,29,68,73.34,***,0.00035,"small_sample, multiple_testing_risk",medium,Food is associated with 5.3pp higher Likeability in Market = Philippines (n=29 with feature; ***). Small sample — treat as directional.
baabdaef,Market,Philippines,Feature,food_presence,Food,SCD_score,SCD Score,positive,large,0.59,13.98,29,63,45.62,*,0.01037,"small_sample, multiple_testing_risk",medium,Food is associated with 14.0pp higher SCD Score in Market = Philippines (n=29 with feature; *). Small sample — treat as directional.
c1de8f83,Market,Philippines,Feature,product_presence,Product,Attention_T2B,Attention,positive,medium,0.238,1.27,60,37,75.33,ns,0.17529,multiple_testing_risk,low,Product is associated with 1.3pp higher Attention in Market = Philippines (n=60 with feature; ns).
126b4fb2,Market,Philippines,Feature,product_presence,Product,Persuasion_T2B,Persuasion,positive,medium,0.283,1.47,60,37,74.59,ns,0.11452,multiple_testing_risk,low,Product is associated with 1.5pp higher Persuasion in Market = Philippines (n=60 with feature; ns).
c8fbc6e6,Market,Philippines,Feature,product_presence,Product,Likeability_Love_Like_T2B,Likeability,positive,medium,0.401,2.74,60,37,73.22,*,0.04696,multiple_testing_risk,medium,Product is associated with 2.7pp higher Likeability in Market = Philippines (n=60 with feature; *).
cb48699a,Market,Philippines,Feature,product_presence,Product,SCD_score,SCD Score,positive,medium,0.22,5.49,60,32,46.44,ns,0.28841,multiple_testing_risk,low,Product is associated with 5.5pp higher SCD Score in Market = Philippines (n=60 with feature; ns).
5cdf04be,Market,Philippines,Feature,indoors,Indoors,Attention_T2B,Attention,positive,large,0.611,3.11,47,50,74.61,***,0.00096,multiple_testing_risk,medium,Indoors is associated with 3.1pp higher Attention in Market = Philippines (n=47 with feature; ***).
e0b9b7c9,Market,Philippines,Feature,indoors,Indoors,Persuasion_T2B,Persuasion,positive,large,0.539,2.76,47,50,74.17,*,0.0114,multiple_testing_risk,medium,Indoors is associated with 2.8pp higher Persuasion in Market = Philippines (n=47 with feature; *).
2121533e,Market,Philippines,Feature,indoors,Indoors,Likeability_Love_Like_T2B,Likeability,positive,medium,0.449,3.07,47,50,73.43,*,0.02069,multiple_testing_risk,medium,Indoors is associated with 3.1pp higher Likeability in Market = Philippines (n=47 with feature; *).
8374efa9,Market,Philippines,Feature,indoors,Indoors,SCD_score,SCD Score,positive,medium,0.333,8.3,47,45,45.78,ns,0.09854,multiple_testing_risk,low,Indoors is associated with 8.3pp higher SCD Score in Market = Philippines (n=47 with feature; ns).
a018bd28,Market,Philippines,Feature,outdoors,Outdoors,Attention_T2B,Attention,positive,large,0.799,3.92,19,78,75.35,**,0.00828,"small_sample, multiple_testing_risk",low,Outdoors is associated with 3.9pp higher Attention in Market = Philippines (n=19 with feature; **). Small sample — treat as directional.
791d7172,Market,Philippines,Feature,outdoors,Outdoors,Persuasion_T2B,Persuasion,positive,large,1.28,5.62,19,78,74.4,***,1e-05,"small_sample, multiple_testing_risk",low,Outdoors is associated with 5.6pp higher Persuasion in Market = Philippines (n=19 with feature; ***). Small sample — treat as directional.
3946170d,Market,Philippines,Feature,outdoors,Outdoors,Likeability_Love_Like_T2B,Likeability,positive,large,1.176,7.14,19,78,73.51,***,8e-05,"small_sample, multiple_testing_risk",low,Outdoors is associated with 7.1pp higher Likeability in Market = Philippines (n=19 with feature; ***). Small sample — treat as directional.
ffba6cc1,Market,Philippines,Feature,outdoors,Outdoors,SCD_score,SCD Score,positive,large,0.751,17.76,19,73,46.36,**,0.00846,"small_sample, multiple_testing_risk",low,Outdoors is associated with 17.8pp higher SCD Score in Market = Philippines (n=19 with feature; **). Small sample — treat as directional.
39d8545b,Market,Philippines,Feature,color_spectrum,Color Spectrum,Attention_T2B,Attention,positive,large,1.122,5.17,85,12,71.59,**,0.00263,"small_sample, multiple_testing_risk",low,Color Spectrum is associated with 5.2pp higher Attention in Market = Philippines (n=85 with feature; **). Small sample — treat as directional.
ca279164,Market,Philippines,Feature,color_spectrum,Color Spectrum,Persuasion_T2B,Persuasion,positive,large,0.576,2.84,85,12,73.02,ns,0.06978,"small_sample, multiple_testing_risk",low,Color Spectrum is associated with 2.8pp higher Persuasion in Market = Philippines (n=85 with feature; ns). Small sample — treat as directional.
7498eada,Market,Philippines,Feature,color_spectrum,Color Spectrum,Likeability_Love_Like_T2B,Likeability,positive,large,0.887,5.49,85,12,70.1,**,0.00926,"small_sample, multiple_testing_risk",low,Color Spectrum is associated with 5.5pp higher Likeability in Market = Philippines (n=85 with feature; **). Small sample — treat as directional.
301974cb,Market,Philippines,Feature,color_spectrum,Color Spectrum,SCD_score,SCD Score,positive,medium,0.244,5.33,85,7,45.1,ns,0.59092,"small_sample, multiple_testing_risk",low,Color Spectrum is associated with 5.3pp higher SCD Score in Market = Philippines (n=85 with feature; ns). Small sample — treat as directional.
ff6ee250,Market,Philippines,Feature,tone,Tone,Attention_T2B,Attention,negative,medium,-0.24,-1.27,43,54,76.68,ns,0.33961,multiple_testing_risk,low,Tone is associated with 1.3pp lower Attention in Market = Philippines (n=43 with feature; ns).
a98a9a96,Market,Philippines,Feature,tone,Tone,Persuasion_T2B,Persuasion,negative,small,-0.04,-0.21,43,54,75.6,ns,0.85309,multiple_testing_risk,low,Tone is associated with 0.2pp lower Persuasion in Market = Philippines (n=43 with feature; ns).
31735b33,Market,Philippines,Feature,tone,Tone,Likeability_Love_Like_T2B,Likeability,negative,small,-0.015,-0.1,43,54,74.96,ns,0.90463,multiple_testing_risk,low,Tone is associated with 0.1pp lower Likeability in Market = Philippines (n=43 with feature; ns).
1aa3e440,Market,Philippines,Feature,tone,Tone,SCD_score,SCD Score,negative,medium,-0.272,-6.8,39,53,52.91,ns,0.27038,multiple_testing_risk,low,Tone is associated with 6.8pp lower SCD Score in Market = Philippines (n=39 with feature; ns).
6e4b185d,Market,Philippines,Feature,products,Products,Attention_T2B,Attention,positive,medium,0.41,2.14,45,52,75.13,*,0.02762,multiple_testing_risk,medium,Products is associated with 2.1pp higher Attention in Market = Philippines (n=45 with feature; *).
6cdcc3db,Market,Philippines,Feature,products,Products,Persuasion_T2B,Persuasion,positive,large,0.63,3.17,45,52,74.03,**,0.00214,multiple_testing_risk,medium,Products is associated with 3.2pp higher Persuasion in Market = Philippines (n=45 with feature; **).
8ba7fddc,Market,Philippines,Feature,products,Products,Likeability_Love_Like_T2B,Likeability,positive,large,0.673,4.47,45,52,72.84,***,0.00086,multiple_testing_risk,medium,Products is associated with 4.5pp higher Likeability in Market = Philippines (n=45 with feature; ***).
6a652364,Market,Philippines,Feature,products,Products,SCD_score,SCD Score,positive,medium,0.493,12.06,45,47,44.12,*,0.01952,multiple_testing_risk,medium,Products is associated with 12.1pp higher SCD Score in Market = Philippines (n=45 with feature; *).
fe683d62,Market,Philippines,Feature,occasions,Occasions,Attention_T2B,Attention,positive,large,1.607,6.77,24,73,74.44,***,0.0,"small_sample, multiple_testing_risk",medium,Occasions is associated with 6.8pp higher Attention in Market = Philippines (n=24 with feature; ***). Small sample — treat as directional.
23a88f54,Market,Philippines,Feature,occasions,Occasions,Persuasion_T2B,Persuasion,positive,large,1.2,5.25,24,73,74.2,***,1e-05,"small_sample, multiple_testing_risk",medium,Occasions is associated with 5.2pp higher Persuasion in Market = Philippines (n=24 with feature; ***). Small sample — treat as directional.
64cd907d,Market,Philippines,Feature,occasions,Occasions,Likeability_Love_Like_T2B,Likeability,positive,large,1.507,8.7,24,73,72.76,***,0.0,"small_sample, multiple_testing_risk",medium,Occasions is associated with 8.7pp higher Likeability in Market = Philippines (n=24 with feature; ***). Small sample — treat as directional.
3df0ee84,Market,Philippines,Feature,occasions,Occasions,SCD_score,SCD Score,positive,large,1.446,29.74,24,68,42.27,***,0.0,"small_sample, multiple_testing_risk",medium,Occasions is associated with 29.7pp higher SCD Score in Market = Philippines (n=24 with feature; ***). Small sample — treat as directional.
dcaab4b7,Market,Philippines,Feature,passion_point,Passion Point,Attention_T2B,Attention,positive,medium,0.268,1.37,37,60,75.6,ns,0.08289,multiple_testing_risk,low,Passion Point is associated with 1.4pp higher Attention in Market = Philippines (n=37 with feature; ns).
ab88c2a8,Market,Philippines,Feature,passion_point,Passion Point,Persuasion_T2B,Persuasion,positive,medium,0.282,1.47,37,60,74.94,ns,0.11115,multiple_testing_risk,low,Passion Point is associated with 1.5pp higher Persuasion in Market = Philippines (n=37 with feature; ns).
adf72bcb,Market,Philippines,Feature,passion_point,Passion Point,Likeability_Love_Like_T2B,Likeability,positive,medium,0.261,1.8,37,60,74.23,ns,0.14446,multiple_testing_risk,low,Passion Point is associated with 1.8pp higher Likeability in Market = Philippines (n=37 with feature; ns).
9a099c61,Market,Philippines,Feature,passion_point,Passion Point,SCD_score,SCD Score,positive,small,0.054,1.33,37,55,49.49,ns,0.71118,multiple_testing_risk,low,Passion Point is associated with 1.3pp higher SCD Score in Market = Philippines (n=37 with feature; ns).
cb4db877,Market,Philippines,Feature,intrinsic_elements,Intrinsic Elements,Attention_T2B,Attention,positive,small,0.095,0.49,33,64,75.95,ns,0.50525,multiple_testing_risk,low,Intrinsic Elements is associated with 0.5pp higher Attention in Market = Philippines (n=33 with feature; ns).
